"","ID","MNAME","MCRNUM","MAPP8","MAPP5","HOSPBD"
"1607","6370019","HEALTHSOUTH Rehabilitation Hospital",423028,2,2,50
"1608","6370021","AnMed Health Rehabilitation Hospital",423029,2,2,55
"1609","6370022","HEALTHSOUTH Rehabilitation Hospital of Charleston",423027,2,2,49
"1610","6370023","Coastal Carolina Hospital",420101,2,2,41
"1611","6370024","Regency Hospital of Greenville",422009,2,2,32
"1612","6370025","Intermedical Hospital of South Carolina",422006,2,2,35
"1613","6370026","Kindred Hospital-Charleston",422005,2,2,55
"1614","6370027","Patrick B. Harris Psychiatric Hospital",424011,2,2,84
"1615","6370030","AnMed Health Medical Center",420027,2,1,373
"1616","6370031","Lighthouse Care Center of Conway",424002,2,2,72
"1617","6370032","Greenwood Regional Rehabilitation Hospital",423030,2,2,54
"1618","6370033","Patewood Memorial Hospital",420102,2,2,36
"1619","6370034","Village Hospital",420103,2,2,34
"1620","6370035","Mount Pleasant Hospital",420104,2,2,50
"1621","6370048","Barnwell County Hospital",420016,2,2,33
"1622","6370050","Beaufort Memorial Hospital",420067,2,2,181
"1623","6370055","Naval Hospital Beaufort",NA,2,1,20
"1624","6370060","Marlboro Park Hospital",420054,2,2,102
"1625","6370070","KershawHealth",420048,2,2,215
"1626","6370085","MUSC Medical Center of Medical University of South Carolina",420004,1,1,725
"1627","6370090","Roper Hospital",420087,2,2,328
"1628","6370095","Palmetto Lowcountry Behavioral Health",424006,2,2,112
"1629","6611742","Essentia Health Sandstone",241309,2,2,85
"1630","6611750","CentraCare Health-Sauk Centre",241368,2,2,85
"1631","6611770","St. Francis Regional Medical Center",240104,2,1,86
"1632","6611780","Murray County Medical Center",241319,2,2,18
"1633","6611790","Sleepy Eye Medical Center",241327,2,2,17
"1634","6611800","Mayo Clinic Health System in Springfield",241352,2,2,24
"1635","6611812","Lakewood Health System",241329,2,2,135
"1636","6611840","Lakeview Hospital",240066,2,1,70
"1637","6611860","Sanford Thief River Falls Medical Center",241381,2,2,35
"1638","6611901","Sanford Tracy Medical Center",241303,2,2,25
"1639","6611915","Lake View Memorial Hospital",241308,2,2,17
"1640","6611920","Tyler Healthcare Center Avera",241348,2,2,56
"1641","6611930","Essentia Health-Virginia",240084,2,2,154
"1642","6611950","Saint Elizabeth's Medical Center",241335,2,2,166
"1643","6611965","Ridgeview Medical Center",240056,2,2,102
"1644","6611980","Tri-County Hospital",241354,2,2,25
"1645","6612000","North Valley Health Center",241337,2,2,20
"1646","6612020","Mayo Clinic Health System in Waseca",241345,2,1,25
"1647","6612038","Sanford Westbrook Medical Center",241302,2,2,6
"1648","6612039","Sanford Wheaton Medical Center",241304,2,2,15
"1649","6612050","Rice Memorial Hospital",240088,2,2,188
"1650","6612070","Windom Area Hospital",241332,2,2,25
"1651","6612090","Winona Health",240044,2,2,53
"1652","6612110","Sanford Worthington Medical Center",240022,2,2,48
"1653","6620003","Mercy Medical Center-Des Moines",160083,2,2,567
"1654","6620004","Genesis Medical Center-Davenport",160033,2,1,347
"1655","6620002","Mercy Medical Center-North Iowa",160064,2,1,240
"1656","6620005","Veterans Affairs Central Iowa Health Care System",NA,2,1,255
"1657","6620006","Select Specialty Hospital-Quad Cities",162001,2,2,50
"1658","6620019","Monroe County Hospital",161342,2,2,25
"1659","6620096","Iowa Specialty Hospital-Belmond",161301,2,2,22
"1660","6620035","Kossuth Regional Health Center",161353,2,2,23
"1661","6620055","Mary Greeley Medical Center",160030,2,2,192
"1662","6620070","UnityPoint Health - Jones Regional Medical Center",161306,2,2,22
"1663","6620080","Cass County Memorial Hospital",161376,2,2,33
"1664","6620082","Audubon County Memorial Hospital",161330,2,2,25
"1665","6620097","Davis County Hospital",161327,2,2,57
"1666","6610040","Mayo Clinic Health System in Albert Lea",240043,2,1,129
"1667","6610044","Douglas County Hospital",240030,2,2,99
"1668","6610080","Anoka-Metropolitan Regional Treatment Center",244002,2,2,112
"1669","6610085","Mercy Hospital",240115,2,1,254
"1670","6610087","Appleton Area Health Services",241341,2,2,68
"1671","6610095","Sibley Medical Center",241311,2,2,17
"1672","6610097","Essentia Health Northern Pines",241340,2,2,58
"1673","6610100","Mayo Clinic Health System in Austin",240117,2,1,82
"1674","6610105","Sanford Bagley Medical Center",241328,2,2,95
"1675","6610112","LakeWood Health Center",241301,2,2,55
"1676","6610120","Sanford Bemidji Medical Center",240100,2,2,196
"1677","6610130","Swift County-Benson Hospital",241365,2,2,18
"1678","6610150","Bigfork Valley Hospital",241316,2,2,60
"1679","6610152","Maple Grove Hospital",240214,2,2,90
"1680","6610169","United Hospital District",241369,2,2,49
"1681","6610180","Essentia Health St. Joseph's Medical Center",240075,2,2,162
"1682","6610190","St. Francis Healthcare Campus",241377,2,1,145
"1683","6610200","Buffalo Hospital",240076,2,2,44
"1684","6610240","Cambridge Medical Center",240020,2,2,78
"1685","6610247","Sanford Canby Medical Center",241347,2,2,93
"1686","6610251","Mayo Clinic Health System in Cannon Falls",241346,2,2,21
"1687","6610260","U. S. Public Health Service Indian Hospital",241358,2,1,13
"1688","6610277","Community Memorial Hospital",241364,2,2,113
"1689","6610315","Cook Hospital and Convalescent Nursing Care Unit",241312,2,2,42
"1690","6610320","RiverView Health",241320,2,1,52
"1691","6610349","Cuyuna Regional Medical Center",241353,2,2,145
"1692","6610355","Johnson Memorial Health Services",241314,2,2,79
"1693","6610365","Essentia Health-Deer River",241360,2,2,52
"1694","6610380","Essentia Health St. Mary's Hospital - Detroit Lakes",240101,2,1,131
"1695","6610390","Essentia Health Duluth",240019,2,1,154
"1696","6610400","St. Luke's Hospital",240047,2,1,267
"1697","6610410","Essentia Health St. Mary's Medical Center",240002,2,1,341
"1698","6610412","Prairie Ridge Hospital and Health Services",241379,2,2,20
"1699","6610413","Ely-Bloomenson Community Hospital",241318,2,2,25
"1700","6610440","Mayo Clinic Health System in Fairmont",240166,2,2,96
"1701","6610442","Child and Adolescent Behavioral Health Services",244005,2,2,16
"1702","6610449","Children's Hospitals and Clinics of Minnesota",243302,2,1,381
"1703","6742851","East Texas Medical Center-Quitman",451380,2,2,25
"1704","6742853","Memorial Medical Center",451356,2,2,25
"1705","6742865","Medical Center of Plano",450651,2,2,309
"1706","6742870","Hardeman County Memorial Hospital",451352,2,2,18
"1707","6742895","Rankin Hospital District",451329,2,2,10
"1708","6742910","Refugio County Memorial Hospital",451317,2,2,20
"1709","6742912","OakBend Medical Center",450330,2,2,195
"1710","6742911","Methodist Richardson Medical Center",450537,2,2,160
"1711","6742915","Starr County Memorial Hospital",450654,2,2,47
"1712","6742927","Little River Healthcare",451357,2,2,21
"1713","6742960","Fisher County Hospital District",451313,2,2,10
"1714","6742970","Rusk State Hospital",454009,2,2,330
"1715","6742980","San Angelo Community Medical Center",450340,2,2,131
"1716","6743020","River Crest Hospital",454064,2,2,80
"1717","6743030","HEALTHSOUTH Rehabilitation Institute of San Antonio",453031,2,2,96
"1718","6743045","Warm Springs Rehabilitation Hospital of San Antonio",453035,2,1,138
"1719","6743070","Nix Health Care System",450130,2,1,173
"1720","6743105","University Health System",450213,1,1,378
"1721","6743110","San Antonio State Hospital",454011,2,1,302
"1722","6743112","Clarity Child Guidance Center",NA,2,1,52
"1723","6743115","Texas Center for Infectious Disease",452033,2,2,42
"1724","6743120","CHRISTUS Santa Rosa Health System",450237,2,1,766
"1725","6743122","Methodist Hospital",450388,2,1,1604
"1726","6743135","Southwest General Hospital",450697,2,2,265
"1727","6743145","Memorial Medical Center - San Augustine",451360,2,2,18
"1728","6743185","Laurel Ridge Treatment Center",454060,2,1,208
"1729","6743189","Guadalupe Regional Medical Center",450104,2,2,90
"1730","6743151","Central Texas Medical Center",450272,2,2,140
"1731","6743200","Memorial Hospital",451358,2,2,25
"1732","6743210","Seymour Hospital",450586,2,2,38
"1733","6743220","Shamrock General Hospital",451340,2,2,13
"1734","6743240","Texas Health Presbyterian Hospital-WNJ",450469,2,2,235
"1735","6743280","Seton Smithville Regional Hospital",450143,2,2,10
"1736","6743291","Cogdell Memorial Hospital",450073,2,2,49
"1737","6743292","Lillian M. Hudspeth Memorial Hospital",451324,2,2,12
"1738","6743300","Hansford Hospital",451344,2,2,14
"1739","6743320","Stamford Memorial Hospital",450306,2,2,25
"1740","6860043","Banner Gateway Medical Center",30122,2,2,177
"1741","6860045","Western Arizona Regional Medical Center",30101,2,2,139
"1742","6860046","Valley View Medical Center",30117,2,2,66
"1743","6860047","Mountain Vista Medical Center",30121,2,2,172
"1744","6860048","Select Specialty Hospital-Scottsdale",32005,2,2,62
"1745","6860050","Southeast Arizona Medical Center",31303,2,2,25
"1746","6860051","Mercy Gilbert Medical Center",30119,2,2,212
"1747","6860053","Mountain Valley Regional Rehabilitation Hospital",33036,2,2,16
"1748","6860054","Scottsdale Healthcare Thompson Peak Hospital",30123,2,2,64
"1749","6860056","Yavapai Regional  Medical Center - East",30118,2,2,72
"1750","6860057","Restora Hospital of Mesa",32007,2,2,120
"1751","6860058","Restora Hospital of Sun City",32008,2,2,120
"1752","6860059","Banner Ironwood Medical Center",30130,2,2,53
"1753","6860090","Fort Defiance Indian Health Service Hospital",30071,2,2,52
"1754","6860100","Sage Memorial Hospital",31309,2,2,25
"1755","6860140","Hopi Health Care Center",31305,2,2,6
"1756","6860150","Kingman Regional Medical Center",30055,2,2,180
"1757","6860153","Havasu Regional Medical Center",30069,2,2,138
"1758","6860180","Cobre Valley Regional Medical Center",31314,2,2,25
"1759","6860185","Banner Baywood Medical Center",30088,2,2,340
"1760","6860200","Carondelet Holy Cross Hospital",31313,2,2,56
"1761","6860205","La Paz Regional Hospital",30067,2,2,25
"1762","6860210","Phoenix Children's Hospital",33302,2,1,391
"1763","6860215","Page Hospital",31304,2,2,25
"1764","6860220","U. S. Public Health Service Indian Hospital",31307,2,2,20
"1765","6860225","Payson Regional Medical Center",30033,2,2,44
"1766","6860230","Arizona State Hospital",34021,2,2,338
"1767","6860232","Phoenix Baptist Hospital",30030,2,1,215
"1768","6860233","Aurora Phoenix Hospital",34024,2,2,90
"1769","6860235","Chinle Comprehensive Health Care Facility",30084,2,2,60
"1770","6860246","St. Luke's Behavioral Health Center",34013,2,2,85
"1771","6860250","Banner Good Samaritan Medical Center",30002,1,1,653
"1772","6860253","John C. Lincoln North Mountain Hospital",30014,2,2,262
"1773","6860255","Maricopa Integrated Health System",30022,1,1,578
"1774","6860256","Maryvale Hospital Medical Center",30001,2,2,100
"1775","6860260","U. S. Public Health Service Phoenix Indian Medical Center",30078,2,1,127
"1776","6860261","Sonora Behavioral Health Hospital",34022,2,2,70
"1777","6640267","West River Regional Medical Center",351330,2,1,25
"1778","6640270","Jamestown Regional Medical Center",351335,2,1,25
"1779","6640273","Sanford Hillsboro Medical Center",351329,2,1,52
"1780","6640280","North Dakota State Hospital",354003,2,1,140
"1781","6640300","Kenmare Community Hospital",351305,2,2,25
"1782","6640310","Cavalier County Memorial Hospital",351323,2,1,25
"1783","6640312","Linton Hospital",351328,2,1,14
"1784","6640315","Lisbon Area Health Services",351311,2,1,25
"1785","6640330","Sanford Mayville Medical Center",351309,2,1,18
"1786","6640333","Nelson County Health System",351308,2,2,58
"1787","6640370","Sanford Northwood Deaconess Health Center",351312,2,1,73
"1788","6640380","Oakes Community Hospital",351315,2,1,12
"1789","6640383","First Care Health Center",351326,2,1,14
"1790","6640400","Presentation Medical Center",351316,2,1,25
"1791","6640410","Heart of America Medical Center",351332,2,1,20
"1792","6640435","Mountrail County Medical Center",351301,2,2,11
"1793","6640436","Tioga Medical Center",351300,2,1,55
"1794","6640437","Community Memorial Hospital",351304,2,2,25
"1795","6640440","Mercy Hospital",351324,2,1,19
"1796","6640455","McKenzie County Healthcare System",351302,2,2,24
"1797","6640470","Mercy Medical Center",351334,2,1,25
"1798","6740050","Big Bend Regional Medical Center",451378,2,2,25
"1799","6740053","HEALTHSOUTH Rehabilitation Hospital-Wichita Falls",453054,2,2,63
"1800","6740057","Cornerstone Hospital of Austin",452034,2,2,64
"1801","6740058","HEALTHSOUTH Rehabilitation Hospital Midland-Odessa",453057,2,1,60
"1802","6740065","Northwest Texas Healthcare System",450209,2,1,431
"1803","6740068","Acuity Hospital of South Texas",452040,2,2,30
"1804","6740073","Devereux Texas Treatment Network",454085,2,2,60
"1805","6740074","Kindred Hospital-Houston Northwest",452039,2,2,84
"1806","6740077","Mesa Hills Specialty Hospital",452035,2,2,32
"1807","6740078","Carrus Specialty Hospital",452041,2,2,16
"1808","6740079","Cornerstone Hospital of Houston - Bellaire",452032,2,2,134
"1809","6740082","Baylor Medical Center at Waxahachie",450372,2,2,54
"1810","6740083","HEALTHSOUTH Rehabilitation Hospital of North Houston",453059,2,2,84
"1811","6740089","CHRISTUS Spohn Hospital Corpus Christi Memorial",450046,2,1,783
"1812","6740099","Texas Specialty Hospital at Houston",452043,2,2,25
"1813","6740084","Our Children's House at Baylor",453308,2,1,54
"1814","6830250","Sheridan Memorial Hospital",530006,2,2,72
"1815","6830260","Sheridan Veterans Affairs Medical Center",NA,2,2,185
"1816","6830261","Crook County Medical Services District",531311,2,2,48
"1817","6830262","Hot Springs County Memorial Hospital",531304,2,2,25
"1818","6830265","Community Hospital",531307,2,2,25
"1819","6830268","Platte County Memorial Hospital",531305,2,2,25
"1820","6830280","Washakie Medical Center",531306,2,2,25
"1821","6840002","Penrose-St. Francis Health Services",60031,2,2,405
"1822","6840010","San Luis Valley Regional Medical Center",60008,2,2,44
"1823","6840011","Colorado Acute Long Term Hospital",62012,2,2,63
"1824","6840012","Exempla Lutheran Medical Center",60009,2,2,494
"1825","6840013","Spalding Rehabilitation Hospital",63027,2,2,40
"1826","6840014","Medical Center of Aurora",60100,2,2,303
"1827","6840015","Colorado Mental Health Institute at Fort Logan",64003,2,1,297
"1828","6840016","Mercy Regional Medical Center",60013,2,2,82
"1829","6840018","Poudre Valley Hospital",60010,2,2,232
"1830","6840019","Rio Grande Hospital",61301,2,2,17
"1831","6840020","Aspen Valley Hospital District",61324,2,2,25
"1832","6840021","Exempla Good Samaritan Medical Center",60116,2,2,190
"1833","6840022","Parker Adventist Hospital",60114,2,2,143
"1834","6840023","Sky Ridge Medical Center",60112,2,2,184
"1835","6840024","Kindred Hospital-Aurora",62013,2,2,37
"1836","6840026","HEALTHSOUTH Rehabilitation Hospital of Colorado Springs",63030,2,2,64
"1837","6840027","Select Long Term Care Hospital - Colorado Springs",62016,2,2,30
"1838","6840029","Animas Surgical Hospital",60117,2,2,12
"1839","6840030","Avista Adventist Hospital",60103,2,2,114
"1840","6840031","Select Specialty Hospital-Denver",62015,2,2,65
"1841","6840032","St. Anthony Summit Medical Center",60118,2,2,34
"1842","6840033","Medical Center of the Rockies",60119,2,2,146
"1843","6840034","Northern Colorado Rehabilitation Hospital",63033,2,2,40
"1844","6840037","Northern Colorado Long Term Acute Hospital",62017,2,2,20
"1845","6840038","Pikes Peak Regional Hospital",61326,2,2,15
"1846","6840039","Highlands Behavioral Health System",64024,2,2,86
"1847","6840040","Boulder Community Hospital",60027,2,1,178
"1848","6840041","Pagosa Springs Medical Center",61328,2,2,11
"1849","6840050","Centennial Peaks Hospital",64007,2,2,72
"1850","6840067","Platte Valley Medical Center",60004,2,1,70
"1851","6450935","Mayo Clinic Health System - Red Cedar in Menomonie",521340,2,1,25
"1852","6450940","Ministry Good Samaritan Health Center",521339,2,2,16
"1853","6451030","Children's Hospital of Wisconsin",523300,1,1,296
"1854","6451100","Wheaton Franciscan Healthcare - Elmbrook Memorial",520170,2,2,100
"1855","6451130","Sacred Heart Rehabilitation Institute",523025,2,2,20
"1856","6451145","Wheaton Franciscan Healthcare - St. Francis",520078,2,2,164
"1857","6451280","Monroe Clinic",520028,2,2,50
"1858","6451290","Theda Clark Medical Center",520045,2,2,147
